model,id,n_tokens,doc_ppl
instruct,20b8fa55c3476499999aca6735a4a701,1023,12.9626
instruct,b72a82b0a5a9d13964f41d038407578c,1023,2.5201
instruct,3a9ef30d6b64bafa1eac43f25eba649b,1023,5.0166
instruct,b4227116aa2230847f7d5b109b48441d,1023,10.1828
instruct,dae10710b86d0f5a77ab6c05a8ce19b0,1023,2.9228
instruct,8441bd6c0e05021677e5b5638e41b521,1023,14.0218
instruct,02a9a799159611b2d4b574eaf354ba0a,356,7.4542
instruct,b76a29d5128093677bff16db9e0a4aca,1023,2.6363
instruct,989f195968803e4f2b6bfe9a3699253c,1023,5.421
instruct,b940ad606052c596c3f19967bbbdf19b,1023,8.4852
instruct,f9f3b7a6fb9ebe3d38faa1470508dfc9,183,6.4093
instruct,4b59e405f8951d9ea20d72899363fb7c,1023,2.2761
instruct,499a7697cd798048266b975689b8e228,1023,6.0972
instruct,3fa83cfc4ad6fc7ed7a1c3160032a8cb,1023,4.5374
instruct,013ba9888bf8bc885739f6c75eb903f8,1023,5.2902
instruct,cb83d4f6bf74ca00407bb505c46c23d1,1023,4.8281
instruct,14ed43a55fc357dc426bb27d1dfcb2e2,1023,4.2045
instruct,784fe734d4fb6d51af6a0cf55eb0c6f3,1023,6.6326
instruct,621399c98651dc77557a53da0ced7955,1023,12.434
instruct,0f3c71d27c1a4ab01169745c09f3fb73,1023,11.3531
instruct,0048aee28fe95b90d1d3df7e38376460,1023,5.8636
instruct,117af3c711edc1e4b536f10920750a15,1023,4.204
instruct,503d31c20a95266667ff49d016b17787,1023,23.5985
instruct,a32f34937a139c08a001768b45d0dc7d,1023,6.2273
instruct,b759abec05524ba30e3cd318ef757bc9,1023,1.6674
instruct,b285d3541f2bc5205f83533066cbb012,1023,2.738
instruct,de868c9961e1ccf8e5f542e10ec1bc5a,951,6.655
instruct,a59160ff4e4fc26e892d5b4ba5a0a23d,1023,8.1771
instruct,f64b02fdbdb193b291ccb9bc78b4471e,1023,6.3443
instruct,2a9f13a11a6deb496c5a0e37fbd0f713,1023,3.7459
instruct,65f6f4b826179790b89619b8c2bdc8a1,1023,14.4648
instruct,3db6e5d6716effa55a671e5bac669733,1023,5.0676
instruct,ba9ed0fd66f78e78e67f37ee9a7705ee,1023,6.8193
instruct,fda69ab4989ddcca937b9024ddeddb0f,1023,7.9763
instruct,19486612ec9bd71ac87f6fd4737e8a6e,1023,10.9511
instruct,6aedb654fa03efb05d4e41d450a007a4,369,8.2175
instruct,ab55cedf64a29bc3055d3a7301568fdd,819,3.1836
instruct,2292cf38ab93e1cc7dec66e83c82daa1,1023,7.817
instruct,dd758a4239209d82f346a4f00c9feee8,1023,6.5496
instruct,f24cdfb255d4249db385fef74ec2abed,1023,4.936
instruct,9515da3d57a46304dc73dc3cd6498c2a,871,10.4254
instruct,1b464c1b648976c08a1546eac85f7c81,1023,3.3818
instruct,b61c4347396e084bfaa0a6dbcca59cf0,962,5.2162
instruct,36a22c579fc7fad2b30898891fbc463a,1023,8.7154
instruct,5cd67acf4d26e051536dce1e37afd414,1023,11.3021
instruct,5bd0dacaaabca8c3cc97d5235fa76458,1023,4.0065
instruct,1458f8ef5c2ef39ec0dd9994601b09f8,1023,6.7331
instruct,3276f766df2f3e3d2c1e3cdef6d111d8,1023,6.384
instruct,bc7b6f1bfd8dfa80eb99eaedd816ffaa,1023,5.6864
instruct,7504f08e3e7c335a9303179c532ba8e4,169,8.5968
instruct,c4884ef29d2dd7ae24009a1385613750,1023,2.7984
instruct,25d340d434e15ae602703aceb9e607cc,1023,7.2784
instruct,c6dd6b65ca0e4f7a2fe672bc769a7151,1023,3.7579
instruct,47165e3cc8a03cd6a36c0c42ea6411cc,1023,5.0216
instruct,893fc7c5857eea64233898025e79cd75,1023,11.8285
instruct,737fd51edf9c4aec456517ad7d83b5a0,1023,4.2024
instruct,3990d855ed58ac429a89b79e55b64914,1023,5.4982
instruct,93ec948f852f195ff62a23fddc5175a6,1023,2.6085
instruct,fd5fe9def1ece24b2100d726a2689881,1023,8.2181
instruct,759b34ec9f71b20b7fa788c02b72eec3,1023,7.5806
instruct,76e559600c8f28aa7456706a384a6af3,800,4.6187
instruct,adf69ee7df3488e50d0b06c988da2d68,1023,10.5184
instruct,712ef9a30556a87eb79acd9ab684947e,1023,4.1761
instruct,148a5954f64536493bb26cd4163b30a2,1023,7.099
instruct,5acf9d678c31cef0fee1abd9299f02a4,960,3.7701
instruct,f294bf2ef0302d380a9c18ea898cacf7,1023,15.2028
instruct,4d3771736a7ca4b8c61ee832d603f1b3,1023,3.3812
instruct,02d86aa84b51cedd472ff7742c639f18,1023,4.0041
instruct,bc75e755dbd667747853d46df4bc34ad,1023,15.7789
instruct,e6e88f2ecd32159e942b4063d8c3ea16,1023,7.0649
instruct,6e30c121d6e6c39f6badae0f1cd69f0c,1023,3.3614
instruct,ad9325b35b0ce989d6bd28e394301be3,378,6.4603
instruct,1b64e8c9b9d373a1f05cdb8e1b777abd,540,13.6006
instruct,6ef6f1d94e11b681baf61b0d51876c82,1023,5.8579
instruct,e5e0d35e7892683fbc1b42f223bc9174,273,8.3707
instruct,c7bdd48da40f04bafaac863219b4e419,645,7.607
instruct,53144291b413b53e0749fe0fdb207709,492,9.1112
instruct,ef93854a79e33e535d980ed88f8df8ca,1023,6.9767
instruct,e2b2325cb3ef9884fb7c0e07a6066247,955,5.7256
instruct,335cf7f32dc4a337548f8366a1ad2c18,1023,7.2009
instruct,2f0abc9821af634636fd5aa2e0e02ad7,1023,9.1819
instruct,f24aa3957b22ccff51f16fefb3de7264,344,11.6978
instruct,e582574d5a071ebfcbf093754acc57ac,1023,7.6307
instruct,9e6998a1de93efb110cb33feeabc57c8,944,8.5498
instruct,3950cbcf2b592da6e0ab892e7db2abfc,74,24.1116
instruct,5750b86df586ab85ba1ee8df2c3f42fb,1023,8.5356
instruct,73dd24eca7d30dbbacc4f445f785fe0d,1023,7.7242
instruct,f9a94d20441cd8514f743e118a92d07b,644,6.3916
instruct,b1787e9f50423764e413ff8303216505,1023,3.9283
instruct,cf1dc2d05fde10ab839eb2babe38651e,1023,6.4922
instruct,e58efdc6e10a1378abaa85af8217fe69,1023,5.809
instruct,5de264c9df204c0034e21dfda5c6183f,249,6.8594
instruct,9e327272356b057d0413d9a801759e82,605,4.9015
instruct,e2cded947208dcf59655fbfc4847a647,1023,4.2537
instruct,6dc6345f6cf1ab06398dd9d366f907b5,1023,7.7645
instruct,3acb9b35ee5d7b0809392411a981b092,832,6.8979
instruct,c8255a765edc14a786c8be7f75a4d047,1023,6.5779
instruct,2538289d1d6a2f339b66912f1014fa88,1023,5.7744
instruct,52a7b232c5aa6fe25f2367a50b776551,1023,4.8629
instruct,8e5dfd6618470de12339df93f5ea314b,1023,15.0316
instruct,40043737275bf25dd5e25d0ff0156414,1023,6.9119
instruct,92b0446611b4f266bd440a8c05107884,1023,11.1495
instruct,1055f1ed792be5a4a11624b0726f3ff3,1023,7.8051
instruct,c1bbf2e3c8c8934c4ebb4c9f6bd9b8ed,744,5.6639
instruct,c1cbed5113c16d9333ff1bb5705fe89b,1023,8.7069
instruct,96a620e4e64bf311af06d78cb72df0d5,1023,12.7575
instruct,6cbaa6a5f23636be7c970b787411c6f4,290,16.5112
instruct,ec10d3c1149f519a1be6db30867eaf48,1023,10.8049
instruct,cf3d49824af747f5604979e4848c4d24,1023,6.8943
instruct,97f9bbdb3a8efb68b7bbc16eaed8f727,1023,5.5613
instruct,1e85abb8148b505fc19962aa4c47e2eb,997,2.7975
instruct,b84bf4d10fa06a7bacb7772de9ea0ac3,1023,4.5042
instruct,ca066e5378ca642f5d358186c6193f24,1023,4.0361
instruct,6c132a60050c3d5e50c8cb55c5d44ade,1023,13.2679
instruct,ac05769a2253f5e438bbf2611adfd6f4,1023,14.832
instruct,9b0a5eb4c40d808c92fc86b99d67afbc,1023,9.1138
instruct,c215bc49c891adf5784e686c240c35ad,1023,6.2078
instruct,a9b9ef3bd7906f24210a30f7f6cdf340,1023,4.7248
instruct,d2c3bae133ffc9e0e2d53aa082a4b3ff,1023,6.019
instruct,993d7aa5059d8747fe6584707065b17c,938,7.8552
instruct,c2b6ce08849a4d81791f700143e4e1ad,1023,12.0555
instruct,bc94899a148e97bfc5116cfb07961f43,1023,3.2382
instruct,7625b57e7a6080186e62011ff5fec8e6,1023,10.8964
instruct,4b3eb9d152bbe48efb57cf575ed3ce09,1023,16.4515
instruct,228b056f6a75da7173456987e1373194,1023,3.1486
instruct,d8d7f7b33c8f8039fe01bdb63c30c945,1023,9.1211
instruct,cd17b5643c809016409dc72bd10e6cca,1023,4.3367
instruct,0f846e3a8867f10f93e3621262d07dae,893,4.7293
instruct,7908957f4bcc7924580045fcda17434a,1023,8.2935
instruct,9aeb8d93581d4c81cb1ba4738504f026,1023,11.2637
instruct,0a2dd8022a8ee2380524d90c32723404,1023,3.3834
instruct,ab06731e77b40e292e4408cef9ecf7a6,1023,11.6167
instruct,1925ceb90972050326437ba579ce3c23,1023,7.0059
instruct,a4a0a350dd181a303749be8229663d25,1023,10.1336
instruct,1396c725eedcdee6a06b779a1ecd0505,1023,6.3616
instruct,c9b762c1c63df8f9938dd4c3c5ee4261,1023,4.3324
instruct,5ac7f357ccba7700351404f0b881d65b,1023,12.624
instruct,6653ff93e32b78369280d136cd135d86,1023,2.9668
instruct,5f4569e79017163b2c11bb749bf87ef4,1023,4.8418
instruct,dc6c4ae6702412ccebff7e8ac70771ac,1023,8.4222
instruct,21b1dfd55da2fa8b6fbe1ca0e9b9aae4,1023,6.9397
instruct,9d8aa3d16e866c700c853899fdf9d2ef,1023,5.0963
instruct,374a628ede6709f3e6a36a3304c487cc,1023,9.1867
instruct,4f290ddbd7be1b1a87fc7cb22c41f02e,1023,2.7356
instruct,85816754502c1273163bef678b287e4e,1023,5.6505
instruct,ceec105b67d4a8383467e07a837c3716,1023,7.5976
instruct,dd9a0187213b8cd1196177df4c029c57,1023,3.2052
instruct,01a7d34046fbfd94d57c43defe66319b,1023,5.7047
instruct,e767ecc72a097e95f2ee91946c2f3916,1023,6.3002
instruct,65017e105eff3981823f477b89726333,1023,9.11
instruct,898cdefb85e7c7b1e6977d591fc1bf57,1023,5.6066
instruct,4ef2db42515d14f0cf3e4b51df75bff3,1023,4.7243
instruct,7404f37eacf3ac2aa68dd4839e33b6ce,389,10.2406
instruct,d3e7b9f280c7599ceabafb4b85bd0576,1023,8.6375
instruct,2028416f39eab43ce5e0e19f33eee4bc,1023,6.7967
instruct,0562c1ed2d1a0dc30aa496c395b99e9f,1023,11.3064
instruct,be6df81ff6a47e793b04c527cbff18d3,1023,12.4848
instruct,e9e140c83998b9896563d14ecd766775,538,6.6974
instruct,23b4cb6f5ec386983434618f159ced91,868,10.7679
instruct,92f40697e58828a025a147e55f19943e,1023,14.4767
instruct,54c4240f3b9d92807dbba7d1a215075a,1023,7.0082
instruct,fed193d2627ca82d7cfca7d03a082a76,1023,16.5612
instruct,2f5d074f599c5e642c607578b2e6200c,1023,10.7714
instruct,d4e52e451a60f61f0e73d4d4df1a659a,715,4.8786
instruct,6e1e98ab635f41603ccaa092138df2ca,1023,10.4902
instruct,9a8d650053cb3ea9835d3014709ac3be,1023,8.6698
instruct,e37929f4ffd1790886bcdb4819c9ffb2,1023,6.6922
instruct,2261915b7f4ed375429dea690a51c21d,1023,10.1828
instruct,50c07197e710cc9307e8bb2541534e8e,1023,8.615
instruct,3572f5d1aa0e22a94c243f7304d66cd5,1023,4.5919
instruct,fc3f82b28206e0171cc1523c49622def,1023,4.4048
instruct,c7a01f5f873f0971e5a08ffdc48cc368,1023,6.323
instruct,198dee2a0054d8454bb54a5de4539c5c,1023,2.1363
instruct,4c3d388eb3f7ce116a68dc0b39e35c28,1023,10.1233
instruct,5c2744544783b65574d68fc4843880bf,1023,10.6096
instruct,4a71a78edf2001db99c84f65409e5497,898,4.5512
instruct,d1252b6efc4778e8b74aa16cc008f748,1023,2.8475
instruct,45fd9e5d9b2352692ce88229de6d1dfd,1023,3.3763
instruct,ae2b91a8a3d365c75858eb7de75858fe,1023,1.5412
instruct,473a8fa83d68e19b42eb2d0701ff2b55,1023,7.4037
instruct,02a2805b2f3631c8427bd351ebbe73f3,655,5.3382
instruct,c22680f68973fc78e75ecca8164f975d,1023,5.7815
instruct,9b9c79584d159c958cd3ddd4f35c971d,1023,5.6365
instruct,abd9332d64e238a5e9059f711983655c,1023,4.8882
instruct,e1444a85606d4de5d6c24545a5c060e8,1023,5.61
instruct,65457a2c380fa3c24aee5ede4f620748,1023,3.4436
instruct,eb673d6a115e66c69524b060a6c5d421,1023,5.1068
instruct,a3e692a7c31e657c633157150290031f,1023,12.3939
instruct,033cd1541080bd5970f19b8ddab5da01,1023,5.8339
instruct,b60b53f0a5e5a9bebeeeabb6047e22f3,1023,14.0295
instruct,106187381f56037ae5aa53359afa8e7d,1023,5.694
instruct,67e759551f05df33f3e898ad71e4947d,1023,4.5555
instruct,df404433dc1b68e438606787e0e43811,1023,3.2556
instruct,607f93b47202a4628fee3b8c479aa51a,1023,18.7307
instruct,7b5aa505a59959ca86a4c1a05d2a2125,1023,6.0402
instruct,618681a2e91f398882ccd34200be9aea,1023,3.3473
instruct,81b8126d3dc7c82f47428af83ce108d8,1023,6.1114
instruct,8de3237eaf67ec5066ffd162165711ce,398,23.636
instruct,cf4a35666de35caae6a6b67e9936fcbe,1023,4.8464
instruct,9b53495be8625522c40e39854eb6cb9c,1023,5.9864
instruct,0c22b0952baeecc6d2efa4aeb22dda88,1023,6.0465
instruct,0fa090f09f47d4c8b40bb5c58da5da31,1023,13.4176
instruct,90ea79e69f2dc0778842a63f09a20c9e,1023,9.4379
instruct,ec801d770622efdf75fd3cb9f7cd06c0,854,10.4702
instruct,961b6cdf8db9a43ecabad02f2120e55e,733,5.0539
instruct,9805981c5dd700535883cf7257f6601c,1023,9.6033
instruct,f8545c9e20b7bd7001381071e88556a7,1023,6.4625
instruct,f4683fc7c476ed0a99a38f253fe9a570,1023,2.2366
instruct,31ae4f9ec249fc99a1e20c9c3a6c1052,1023,8.293
instruct,fc3a51012278db710c3103555d951b24,1023,3.3349
instruct,b3e007acabe1668f20072635ead89077,1023,2.1981
instruct,8e8fbce2529480e5e6aa052d35e1c9a7,1023,7.7181
instruct,56927110af7b8498772ef6e293a3655f,1023,10.239
instruct,fba31b73e2b2b6d6d3978e79752048dd,1023,8.4485
instruct,b3dc4aee753b64219cf57e5a4c16b09f,1023,8.6038
instruct,a5fb28bd04e1861284f4a43916fbe596,1023,3.6052
instruct,b9ad7a97a140bd512aff7888b23d376b,484,2.5218
instruct,40584faf99450b8b9256c9d440fba98f,1023,5.5684
instruct,02afe13032c4dd375fa75f3350c9d0d9,1023,6.0742
instruct,849adb1bee615d4962ddad386e269ee1,762,15.0314
instruct,45b516429948642551e13135bdb6d0f0,1023,7.8612
instruct,9f6eb547e4279f77b63a7c2b5085bbb1,1023,5.8361
instruct,323e7f2ab9c832f736b90828f154fde3,1023,3.5674
instruct,203e747d098fc54011ff540bfbbf4bbf,541,3.5523
instruct,f4695ba4d883fb922d31a31554ad4585,1023,10.5089
instruct,c90c925b6d08ed804289d78740650169,458,5.2104
instruct,db6d5e7020cc78cbf937155b47794310,1023,7.2073
instruct,e0ada0420ad6ec2781eb9ce4c3716fa3,358,7.0392
instruct,d835e0668733e76ec98032e09adfdfe7,1023,11.1543
instruct,b01b92a49a8db43450bf2f372874a556,433,5.6671
instruct,001006439f7c424ca374e9933ea32ac7,1023,6.3206
instruct,d91fd696b12d85945a208c174165b3c8,609,6.4033
instruct,3c6d50dfa3e229a5c4d1a4cd72c6a07e,1023,11.5265
instruct,874ac7b23bd65a3dcbe968254567ea30,1023,10.1679
instruct,0f17d02432deb62dc2c4935027f73e51,1023,5.8652
instruct,a1ed0cb18e3f92444d6a2ad5e984b718,1023,4.6616
instruct,26302d57b58530c028c2ccfee7a79d8a,1023,4.1016
instruct,dd0a1429a63b91fe4adbf269c9a5f04a,1023,3.2018
instruct,0e218094709af95fd2a2386efd0e60c0,929,4.2655
instruct,73a11541ea58678c4cd15df64fc4052a,1023,4.5961
instruct,68de84144afb673cbcf44ef4fb7c012f,1023,13.2357
instruct,f5188827eecb79cffd4b0fb2d53418a1,274,11.8411
instruct,c0a0d0c620801b7e75b914648ceaaeb6,1023,12.2375
instruct,ed2c776546cf1a45ffea40eed671d94c,1023,6.481
instruct,ba5a0dfcae30781658a32e40ef8846e5,1023,16.0938
instruct,b098a77300779e22072d492d089e0179,1023,8.9937
instruct,3071d4e814b4e12731e15ddb0b1cbfd0,723,6.1904
instruct,3ce9f36854efd16e56007bb78c0a5a99,1023,2.4498
instruct,156f3e640d6dde69caf759e334a9624f,1023,6.0531
instruct,be965e38bf019a7ab9c70902c80f9f1a,1023,19.0021
instruct,5d1b15a781414b50fcafd2db4add2831,1023,2.4858
instruct,b3be8470bf07d3393f472d5b8d95f75f,972,5.6373
instruct,745e90ef44c879c0d4d51af7a2087ec3,368,6.1463
instruct,a80315290ae212217e5a21bc2f05d1e7,1023,4.0263
instruct,aab4772b970d5a2dc2cbd65392370165,1023,15.1786
instruct,3bb56d288f80acfa986b2138282f8aef,1023,15.5994
instruct,2460d407c4d4d4e212e0b916f3d8b62b,347,6.6137
instruct,09ab24a3f55ab82d12057594dc85a395,1023,8.3318
instruct,51a7fa580de7d1e6ee286fbeb0a0fcad,1023,11.6282
instruct,f1f0dee441625dda3546fdbdfa9be1a5,1023,4.5167
instruct,2011bdea73091b484e648469455da599,1023,8.0606
instruct,3a684e6ea7b9164e8179d61897ac9e07,1023,4.7118
instruct,e7cbf0bdbee68bae524d11be0c071d81,1023,6.2107
instruct,041fd764b039d97815d2703554920fd3,1023,4.6739
instruct,5c9a4e73c15823b1b143ad8f88619fac,1023,3.1295
instruct,f1e99ef1d462b38127a3fa825cc77f82,1023,2.9846
instruct,cb67746c7c7076d6f4e9684b18939287,1023,5.4335
instruct,259edf0c453b643bf9f970be17cd7194,1023,11.5555
instruct,92795398ab4bdfc4f06560b88a07f9c1,946,5.2254
instruct,76313333370f31785b7cfc07a6d1b118,1023,9.2493
instruct,857b7a082a9d775e25afb5ced384b328,220,7.5373
instruct,9d0995055ac336f80378fb9f895f7f31,497,7.2981
instruct,638d93a1870643cf2aac3c340e806b72,1023,17.0414
instruct,62c879559e6a4d894e018e6a937645dc,1023,3.3632
instruct,e2a25587e2d1948ba2540d5c9ff032d1,543,7.3515
instruct,e7c76e823ccaf0ac6b53f2d32fcce0f5,1023,3.3479
instruct,1b43636512e021f07933aef111d21555,1023,6.1592
instruct,12fd7fee531833b250d4c09810f53041,925,6.0138
instruct,8168b33d43e590684f4d0d0e1a48c870,1023,4.4346
instruct,54943602af538556d9a45f0557bd3a94,1023,3.944
instruct,8edaf3d1215426e8f1a930dd2fffb58b,1023,11.4809
instruct,a7946dfc1e350152d526576068beef4f,591,7.2453
instruct,1de12b4b45f8be3be2b322fa5a144e4d,363,6.5693
instruct,c8e7c5fbeafbb1bee06082ce64a067ec,246,11.7603
instruct,7d9ed22736188d5953ae7707b3a90a14,1023,4.4903
instruct,3a48344c27e612e2b6ffd6298d293e5d,1023,2.8199
instruct,029be1a68b7d9712e172888cf2d0d8e0,1023,9.0579
instruct,cd2b2ea592b0e1fc9fd4dd28702a49e2,1023,10.3301
instruct,b1e8c9c0dc2ce4c203ed9176ba680a7e,402,6.6025
instruct,92bd1675b58ede224b9048d1b6575416,921,17.1196
instruct,78ee98037c7cc0865c06c752495eab6b,1023,3.7258
instruct,f7683b730e6a2856f5524c68e5a5b0fe,1023,7.3876
instruct,91658e1753c3757d802716c3e962324e,1023,8.0835
instruct,830dcec39611f432e318d4478abfb162,1023,1.952
instruct,ce29804e4dcf827ca748af2860f2b19b,1023,7.1203
instruct,52693bbdcc1405178dbca93a1f35a055,1023,11.3998
instruct,3a5dd6b2229bb28faaf736c3aa699225,899,8.0204
instruct,69b64698365b9c52ac056213dabd545a,1023,4.5865
instruct,14585c9edb34e92c44ec74f0825ffaab,971,8.1629
instruct,fe6a40e8020539deef4ee5f2f5f3f3c8,1023,8.9771
instruct,6cc01b4ca33a176bf058aa5f048fd30e,1023,4.1274
instruct,e1b4013d4d49a64c67536fa7bc642ae9,1023,14.4687
instruct,bf68f647cf990beee1969e90fa6fd3db,1023,8.6945
instruct,44f994b3620b324ed3ae6d16a4e8cf7a,1023,2.7194
instruct,07de9bf7746bc0fbc6a1e59a22b28022,1023,3.6075
instruct,9974f57f010528c7768cb2ecdc9e3bb8,1001,6.416
instruct,b5476e174b64a168fdcf5dd7b16be4af,435,9.7201
instruct,03b1ec2aa1256a16a068396a4dfe4583,1023,14.4207
instruct,bfea29cec23e4fc7302ede1a0c337ab8,1023,21.7516
instruct,61167d52113e8c382d567451b67b1fe5,1023,4.6761
instruct,09a54452ff69a03be361a98de986b4f5,1023,4.4457
instruct,8b5de3311d6a32e2af5f3f63f31f4d27,1023,4.5294
instruct,436df62eb46dd7b27695134869f15282,1023,3.373
instruct,49075d23309b983a2397b03adb2eb4ee,1023,4.1648
instruct,0c4c6e1cd946039b2215d46e224e4ce3,1023,6.7945
instruct,1a41412286fc7a6d1f52f1d49ff16180,1023,6.5585
instruct,fc0dee563ba38fc5650177831f5ae825,1023,7.9551
instruct,cef11a408d37430180b3cd70ea4a9253,894,5.9641
instruct,697c2e06f0b7d60aeac0733aa65c70bb,1023,7.1723
instruct,a1310b1e518626d638af8269740b99d1,552,6.9469
instruct,23658835b875baa08ff0d9fd425f2c47,296,7.0816
instruct,01781f7dbe5ab5775468381d4b7d9bd2,1023,7.2105
instruct,2a1c5b81b04ab3e3b3d4106a7b7dd7d6,1023,7.8196
instruct,b60245034b3568e933229e92de9c6a7d,1023,5.9571
instruct,28bfdd624bfdb0c35a5c04404e7988b2,1023,8.1046
instruct,8ab704d952202f25decd94f1da27a551,1023,4.9151
instruct,f4ed2229c1131e6b7ba0f8684178ce78,1023,2.5214
instruct,5e4539d188cf9cd1230ea35c0d079ac9,1023,5.0524
instruct,b8c66ad451b7b1b400e95787dac674b5,1023,6.3501
instruct,bdc34edb406bdc74267a76710494ae83,809,10.5868
instruct,51560230df0cdc03edaeb076adc3bb1a,1023,9.6756
instruct,e71a0d963637c8048cc0dde832f363c2,1023,7.3497
instruct,dd0b2e01916833b919059da0c045f594,897,9.5497
instruct,c779834f607e544c49e12616b00c5bef,1017,4.7291
instruct,f1a733b667e8fe486c3cba1b4d4ae8b8,1023,17.652
instruct,91b1d0a3dbecfc3b6c5f3b45a2cb7dd7,1023,2.6695
instruct,a93e81ef267109c0defa820bd35316be,1023,8.6764
instruct,c0fc358f98fdc1fbcdaebd7ad0698828,1023,6.4987
instruct,54c0e70e4da57a04a4d3c53dc4dd4078,1023,5.5339
instruct,777152e66d28ca99a0bb20945362d738,1023,10.0071
instruct,e67149a9190c9e8dbb5ff52f5d213059,1023,6.9873
instruct,f7d89cddc012bafbf405ccd6a9a65362,1023,10.8397
instruct,537a30d990345dc476d008e6a66b2a9a,1023,3.3924
instruct,a04ea167f5ff0a14e4a015b13d8cc636,1023,14.1634
instruct,5bd6806d742385b9ff35bf7511187f7d,291,6.3333
instruct,748231263a2b29ab3a3937f1d032dd74,709,5.0312
instruct,ceec3b05ca7f8f606496100b37b4f8ad,1023,7.336
instruct,e4a1f8b2489e388650d6c7a3ea9bc479,1023,3.6823
instruct,c8894ef4416982c1c63126606cd293d6,1023,6.8751
instruct,471fa6c1682a91c5e3294817996f10fb,1023,3.7475
instruct,851cb89a2ec1bc08d8bf98bc94992e20,1023,7.9341
instruct,fc84dd9f31bffbfc19e1dc06da8da095,1023,10.1276
instruct,13514d95cf2f828cc4712f636e945fc6,1023,11.9415
instruct,2475a8015d1be54d5536f7fa564200ed,298,4.759
instruct,ae0291d3d4af832f6a2decf38cfe557f,1023,6.4919
instruct,92aa1f01204606ea8e1a9e3a8badff5d,1023,3.0308
instruct,1bca84d9fab8751941ad5b9a2796bfd6,1023,6.5746
instruct,091175404be4d3d31da3760a533cb137,1023,2.9542
instruct,6e68ab9aa42c385dd54a5ffc73e6467e,1023,8.2548
instruct,da7ed4767240993c6aebe37bc9d62517,186,7.9986
instruct,7ed907a5f66f193f696b54fbdd5a0e6f,1023,4.9977
instruct,f4a9a3e46decdb8443e1cff282d71660,1023,12.6025
instruct,3c203fd1b309c573cb4fd47ba682987a,1023,7.1971
instruct,bd020dfc4b96b2787a94a3d98aeb8f28,355,7.9846
instruct,a0c27932f5ba893788754d9036f6f622,1023,2.283
instruct,5a1190668389aaacc635060214084c8b,1023,9.4555
instruct,4955a75ad7d93ae3de11d121846c978f,1023,13.4498
instruct,b4d45839073a6c611849206544acf0cd,1023,8.8601
instruct,be8a2efe2a80edc90a5f533b82c3f804,1023,6.0909
instruct,4d2687af0d7818c4e81b9e115a14cb6c,1023,7.1935
instruct,ca84e35e79997b1daa48ee6dac16440e,912,5.5905
instruct,e4e0c0f64b19243737e8b3adaf42da0a,1023,5.8058
instruct,aa1236a6292cb09df31bd806cf824d0f,1023,5.8224
instruct,dd99129e73c2328371b891390349fe7a,343,8.0677
instruct,b7c252263f817cff155aff0cc783a015,1023,3.8031
instruct,90d8e3d820c6a30138b8fc34adfa9550,1023,24.0363
instruct,14bfcafa8dfcce9f67e3c4b085ea7931,869,8.1175
instruct,0a78447a62b84168c1d0b344cfdffb58,1023,12.7307
instruct,70226d8ec10c694c0f32417a66b12661,638,4.948
instruct,4f3fdffa09bd7d3caead89f36a1392e6,1023,5.2675
instruct,84046d091b75146875fc0b28ba4f01c7,844,5.8505
instruct,e7d7d9f70e7c74f1822a3494491a9dfb,252,5.2417
instruct,ce392744c95e605873fc930ce8e41974,1023,9.4958
instruct,50e6f643a503bc12bb177d11229a81ff,1023,12.7238
instruct,4cd47c7167a1adb46b25c77b4ba7761c,1023,3.5808
instruct,b6ac9eddb09350cc9d5d3c6d8e01bc48,1023,10.1428
instruct,2d1f02d35335bdbbf99a209fd9903bd9,1023,8.3447
instruct,055bab2ca3942ea350bb57274fecb21e,1023,5.8269
instruct,a6966c25539029824274a2e284332d82,1023,9.5122
instruct,566c3ef020951c563e428c103edf0fbd,1023,4.0505
instruct,0ce302588774d933f3568cf0103be7af,530,6.7296
instruct,f76067058c457d39f6a9c4d822dce6cf,1023,8.7532
instruct,f8234d9ecf787ffdc05a3a1485b37a24,1023,4.4468
instruct,68cc86920662db477fd07f99dbb740f3,1023,9.7848
instruct,68384bec945c12a62ca7028a6c60b007,1023,3.9088
instruct,c6d4ae9298e6ab8d2ada7e71f36e2bfe,734,5.4514
instruct,72c447523b5d47dbe3c3a53696b2b81a,1023,8.6171
instruct,cb10b72cf3c40aff28ff99c3b693110f,630,5.6417
instruct,b60713dc5abbdf5a73dc96c16df9ee7c,1023,5.2479
instruct,a506965a8ed98629709af82d6908ac0d,1023,7.7684
instruct,273893443972bf34552ebaae477e8872,1023,3.3019
instruct,055813327b339cb28dbdef93144d980e,1023,8.4391
instruct,619b6c47dcec761cbb1d8100632d3b7e,1023,6.298
instruct,a5cdbbc37e24dfb7e0e516cb72bcc867,1023,3.7734
instruct,b0b299a2408d7acd7a61c4a5ed730f5a,145,25.5916
instruct,8db0b0dbb27cf75c8e39eaab81ee4866,1023,8.4355
instruct,68e508b992f85efb80aeb613716fa2e0,1023,5.6302
instruct,f017ede613306fd7fe77b0c2212c9a6c,915,6.2178
instruct,96ef112b814a7e5ace22dda00d0ea2c6,1023,7.4689
instruct,5dd02dbc8c762b73922c857151a9003b,1023,6.0166
instruct,4e1322fed1db70d93f7214a4ceddc62c,970,6.8817
instruct,87b6ef76d3bb5489f29c31c70714cd47,1023,6.7025
